run_id,utt_id,dataset,split,language,speaker_id,accent_group,snr_db,noise_profile,backend,model,execution_mode,ref_text,hyp_text,wer,cer,ser,word_edits,ref_words,char_edits,ref_chars,ftl_ms,final_latency_ms,provider_compute_rtf,end_to_end_rtf,rtf,duration_sec,cpu_pct_mean,cpu_pct_peak,ram_mb_peak,gpu_util_pct_mean,gpu_mem_mb_peak,energy_j,confidence_mean,confidence_available,ece_bin,correct,oov_tokens,oov_available,oov_rate,cost_usd,model_size_mb,trace_artifact_ref,source_schema
thesis_local_20260503T222647Z,6930-75918-0002,librispeech_test_clean_subset,,en-US,,,,none,providers/whisper_local:light,light,batch,CONGRATULATIONS WERE POURED IN UPON THE PRINCESS EVERYWHERE DURING HER JOURNEY,"Congratulations, report in upon the Princess Everywhere, during her journey.",0.1818181818,0.07352941176,1,2,11,5,68,,466.919005,0.09286866627,0.09291920498,0.09291920498,5.025,32.94,83.1,976.5742188,27,609,,0.8553546115,True,8,False,0,False,,0,,artifacts/benchmark_runs/thesis_local_20260503T222647Z/metrics/traces/trace_57ee4047c45f405e893546583efea3f6.json,canonical
thesis_local_20260503T222647Z,6930-75918-0002,librispeech_test_clean_subset,,en-US,,,20,white:custom_20db,providers/whisper_local:light,light,batch,CONGRATULATIONS WERE POURED IN UPON THE PRINCESS EVERYWHERE DURING HER JOURNEY,"Congratulations, report in upon the Princess Everywhere, during her journey.",0.1818181818,0.07352941176,1,2,11,5,68,,465.096187,0.09250269274,0.09255645512,0.09255645512,5.025,32.88,86.9,976.5859375,26,607,,0.8914790174,True,8,False,0,False,,0,,artifacts/benchmark_runs/thesis_local_20260503T222647Z/metrics/traces/trace_18416a85976c48c4806816d5e9aef04d.json,canonical
thesis_local_20260503T222647Z,6930-75918-0002,librispeech_test_clean_subset,,en-US,,,10,white:custom_10db,providers/whisper_local:light,light,batch,CONGRATULATIONS WERE POURED IN UPON THE PRINCESS EVERYWHERE DURING HER JOURNEY,Congratulations report in upon the Princess Everywhere during her journey.,0.1818181818,0.07352941176,1,2,11,5,68,,472.604253,0.09398852915,0.09405059761,0.09405059761,5.025,32.94,85.5,956.21875,28,607,,0.7930889209,True,7,False,0,False,,0,,artifacts/benchmark_runs/thesis_local_20260503T222647Z/metrics/traces/trace_504b5ab1d644460d8309c491ac314534.json,canonical
thesis_local_20260503T222647Z,6930-75918-0002,librispeech_test_clean_subset,,en-US,,,5,white:custom_5db,providers/whisper_local:light,light,batch,CONGRATULATIONS WERE POURED IN UPON THE PRINCESS EVERYWHERE DURING HER JOURNEY,"Congratulations, report in upon the purchase everywhere during her journey.",0.2727272727,0.1617647059,1,3,11,11,68,,450.344134,0.08957634945,0.08962072318,0.08962072318,5.025,32.68,84.3,901.390625,18.5,603,,0.7990579809,True,7,False,0,False,,0,,artifacts/benchmark_runs/thesis_local_20260503T222647Z/metrics/traces/trace_82282a3b67974118abd335d4abdf9112.json,canonical
thesis_local_20260503T222647Z,6930-75918-0002,librispeech_test_clean_subset,,en-US,,,0,white:custom_0db,providers/whisper_local:light,light,batch,CONGRATULATIONS WERE POURED IN UPON THE PRINCESS EVERYWHERE DURING HER JOURNEY,Congratulations for pouring in upon the purchase everywhere during her journey.,0.2727272727,0.1764705882,1,3,11,12,68,,465.511878,0.09258861711,0.0926391797,0.0926391797,5.025,34.12,87.3,974.390625,22,602,,0.6559639278,True,6,False,0,False,,0,,artifacts/benchmark_runs/thesis_local_20260503T222647Z/metrics/traces/trace_008429b864de4086b5a1206251465311.json,canonical
thesis_local_20260503T222647Z,6930-75918-0003,librispeech_test_clean_subset,,en-US,,,,none,providers/whisper_local:light,light,batch,FROM THE RESPECT PAID HER ON ALL SIDES SHE SEEMED LIKE A QUEEN AND FROM THE ADORATION WITH WHICH SHE WAS TREATED BY TWO OR THREE SHE APPEARED AN OBJECT OF WORSHIP THE QUEEN MOTHER GAVE THE FRENCH THE MOST AFFECTIONATE RECEPTION FRANCE WAS HER NATIVE COUNTRY AND SHE HAD SUFFERED TOO MUCH UNHAPPINESS IN ENGLAND FOR ENGLAND TO HAVE MADE HER FORGET FRANCE,"from the respect paid her on all sides, she seemed like a queen, and from the adoration with which she was treated by two or three, she appeared in object of worship. The Queen Mother gave the French the most affectionate reception. France was her native country, and she has suffered Too much unhappiness in England for England to have made her forget friends.",0.046875,0.02068965517,1,3,64,6,290,,1103.167687,0.0473017149,0.04731579185,0.04731579185,23.315,32.13333333,80.9,927.4140625,23.25,602,,0.9132158164,True,9,False,0,False,,0,,artifacts/benchmark_runs/thesis_local_20260503T222647Z/metrics/traces/trace_6470049c788a42cead4f07eb8d5fd1ad.json,canonical
thesis_local_20260503T222647Z,6930-75918-0003,librispeech_test_clean_subset,,en-US,,,20,white:custom_20db,providers/whisper_local:light,light,batch,FROM THE RESPECT PAID HER ON ALL SIDES SHE SEEMED LIKE A QUEEN AND FROM THE ADORATION WITH WHICH SHE WAS TREATED BY TWO OR THREE SHE APPEARED AN OBJECT OF WORSHIP THE QUEEN MOTHER GAVE THE FRENCH THE MOST AFFECTIONATE RECEPTION FRANCE WAS HER NATIVE COUNTRY AND SHE HAD SUFFERED TOO MUCH UNHAPPINESS IN ENGLAND FOR ENGLAND TO HAVE MADE HER FORGET FRANCE,"from the respect paid her on all sides, she seemed like a queen and from the adoration with which she was treated by two or three, she appeared in object of worship. The queen mother gave the French the most affectionate reception. France was her native country and she has suffered too much unhappiness in England for England to have made her to get friends.",0.078125,0.0275862069,1,5,64,8,290,,1036.057705,0.0444202911,0.04443738816,0.04443738816,23.315,31.75454545,83.8,957.6875,26.75,606,,0.9087859333,True,9,False,0,False,,0,,artifacts/benchmark_runs/thesis_local_20260503T222647Z/metrics/traces/trace_b33acd05315d4b76983ea022f98ce2fb.json,canonical
thesis_local_20260503T222647Z,6930-75918-0003,librispeech_test_clean_subset,,en-US,,,10,white:custom_10db,providers/whisper_local:light,light,batch,FROM THE RESPECT PAID HER ON ALL SIDES SHE SEEMED LIKE A QUEEN AND FROM THE ADORATION WITH WHICH SHE WAS TREATED BY TWO OR THREE SHE APPEARED AN OBJECT OF WORSHIP THE QUEEN MOTHER GAVE THE FRENCH THE MOST AFFECTIONATE RECEPTION FRANCE WAS HER NATIVE COUNTRY AND SHE HAD SUFFERED TOO MUCH UNHAPPINESS IN ENGLAND FOR ENGLAND TO HAVE MADE HER FORGET FRANCE,"From the respect paid her on all sides, she seemed like a queen, and from the adoration with which she was treated by two or three, she appeared in object of worship. The queen mother gave the French the most affectionate reception. France was her native country, and she has suffered too much unhappiness in England for England to have made her forget France.",0.03125,0.006896551724,1,2,64,2,290,,845.819896,0.03626310097,0.0362779282,0.0362779282,23.315,40.37777778,82,925.8867188,43.33333333,608,,0.9259495543,True,9,False,0,False,,0,,artifacts/benchmark_runs/thesis_local_20260503T222647Z/metrics/traces/trace_b7b3e3cc48cd43bf9dcc9a66782e423f.json,canonical
thesis_local_20260503T222647Z,6930-75918-0003,librispeech_test_clean_subset,,en-US,,,5,white:custom_5db,providers/whisper_local:light,light,batch,FROM THE RESPECT PAID HER ON ALL SIDES SHE SEEMED LIKE A QUEEN AND FROM THE ADORATION WITH WHICH SHE WAS TREATED BY TWO OR THREE SHE APPEARED AN OBJECT OF WORSHIP THE QUEEN MOTHER GAVE THE FRENCH THE MOST AFFECTIONATE RECEPTION FRANCE WAS HER NATIVE COUNTRY AND SHE HAD SUFFERED TOO MUCH UNHAPPINESS IN ENGLAND FOR ENGLAND TO HAVE MADE HER FORGET FRANCE,"From the respect paid her on all sides, she seemed like a queen, and from the adoration with which she was treated by two or three, she adhered an object of worship. The queen mother gave the French the most affectionate reception. France was her native country, and she had suffered too much in happiness in England for England to have made her forget France.",0.046875,0.01379310345,1,3,64,4,290,,785.418358,0.03367244482,0.03368725533,0.03368725533,23.315,33.575,82.1,906.8984375,32,609,,0.889890637,True,8,False,0,False,,0,,artifacts/benchmark_runs/thesis_local_20260503T222647Z/metrics/traces/trace_d18f268ccbb3457294315d1a03b25d9e.json,canonical
thesis_local_20260503T222647Z,6930-75918-0003,librispeech_test_clean_subset,,en-US,,,0,white:custom_0db,providers/whisper_local:light,light,batch,FROM THE RESPECT PAID HER ON ALL SIDES SHE SEEMED LIKE A QUEEN AND FROM THE ADORATION WITH WHICH SHE WAS TREATED BY TWO OR THREE SHE APPEARED AN OBJECT OF WORSHIP THE QUEEN MOTHER GAVE THE FRENCH THE MOST AFFECTIONATE RECEPTION FRANCE WAS HER NATIVE COUNTRY AND SHE HAD SUFFERED TOO MUCH UNHAPPINESS IN ENGLAND FOR ENGLAND TO HAVE MADE HER FORGET FRANCE,"of the respect paper on all sides, she seemed like a king, and from the adoration with which she was treated by two or three she adhered in all the upwards, between mother and the fraction of the most affectionate perception. France was her native country, and she had suffered too much and happy to see England for England to have made her forget France.",0.296875,0.1793103448,1,19,64,52,290,,755.695912,0.03239882505,0.03241243457,0.03241243457,23.315,31.8375,84.4,955.0976562,20.33333333,608,,0.6846584416,True,6,False,0,False,,0,,artifacts/benchmark_runs/thesis_local_20260503T222647Z/metrics/traces/trace_2885729cf9e44f2e860baecfe5a0f1e5.json,canonical
thesis_local_20260503T222647Z,6930-75918-0004,librispeech_test_clean_subset,,en-US,,,,none,providers/whisper_local:light,light,batch,SHE TAUGHT HER DAUGHTER THEN BY HER OWN AFFECTION FOR IT THAT LOVE FOR A COUNTRY WHERE THEY HAD BOTH BEEN HOSPITABLY RECEIVED AND WHERE A BRILLIANT FUTURE OPENED BEFORE THEM,"She taught her daughter, then, by her own affection for it, that love for a country where they had both been hospitably received and where a brilliant future opened for them.",0.03225806452,0.02097902098,1,1,31,3,143,,543.371477,0.04908455825,0.04910722793,0.04910722793,11.065,31.83333333,88.1,948.3828125,22,607,,0.936018356,True,9,False,0,False,,0,,artifacts/benchmark_runs/thesis_local_20260503T222647Z/metrics/traces/trace_342832fa88dd460ab49b9b9f56976d72.json,canonical
thesis_local_20260503T222647Z,6930-75918-0004,librispeech_test_clean_subset,,en-US,,,20,white:custom_20db,providers/whisper_local:light,light,batch,SHE TAUGHT HER DAUGHTER THEN BY HER OWN AFFECTION FOR IT THAT LOVE FOR A COUNTRY WHERE THEY HAD BOTH BEEN HOSPITABLY RECEIVED AND WHERE A BRILLIANT FUTURE OPENED BEFORE THEM,"She taught her daughter, then, by her own affection for it, that love for a country where they had both been hospitably received and where a brilliant future opened for them.",0.03225806452,0.02097902098,1,1,31,3,143,,576.10505,0.05203792381,0.05206552643,0.05206552643,11.065,31.7,90.8,947.4101562,24.5,607,,0.9430293438,True,9,False,0,False,,0,,artifacts/benchmark_runs/thesis_local_20260503T222647Z/metrics/traces/trace_ffeed9ad7f3049d5a1f9f807b23a31b2.json,canonical
thesis_local_20260503T222647Z,6930-75918-0004,librispeech_test_clean_subset,,en-US,,,10,white:custom_10db,providers/whisper_local:light,light,batch,SHE TAUGHT HER DAUGHTER THEN BY HER OWN AFFECTION FOR IT THAT LOVE FOR A COUNTRY WHERE THEY HAD BOTH BEEN HOSPITABLY RECEIVED AND WHERE A BRILLIANT FUTURE OPENED BEFORE THEM,"She taught her daughter, then, by her own affection for it, that love for a country where they had both been hospitably received and were a brilliant future open for them.",0.09677419355,0.04195804196,1,3,31,6,143,,578.644271,0.05226704944,0.05229500868,0.05229500868,11.065,34.81666667,93.1,965.5742188,31,607,,0.9133745425,True,9,False,0,False,,0,,artifacts/benchmark_runs/thesis_local_20260503T222647Z/metrics/traces/trace_b7eabd235c3c4deba5ae68c86fb6b61c.json,canonical
thesis_local_20260503T222647Z,6930-75918-0004,librispeech_test_clean_subset,,en-US,,,5,white:custom_5db,providers/whisper_local:light,light,batch,SHE TAUGHT HER DAUGHTER THEN BY HER OWN AFFECTION FOR IT THAT LOVE FOR A COUNTRY WHERE THEY HAD BOTH BEEN HOSPITABLY RECEIVED AND WHERE A BRILLIANT FUTURE OPENED BEFORE THEM,"She taught her daughter, then, by her own affection for it, that loved her country where they had both been hospitably received and were a brilliant future open for them.",0.1935483871,0.06993006993,1,6,31,10,143,,555.361285,0.05016697153,0.0501908075,0.0501908075,11.065,32.13333333,88.1,999.90625,31.5,607,,0.8874500896,True,8,False,0,False,,0,,artifacts/benchmark_runs/thesis_local_20260503T222647Z/metrics/traces/trace_bb4dcd0de163453d87f00ffbbd169b9e.json,canonical
thesis_local_20260503T222647Z,6930-75918-0004,librispeech_test_clean_subset,,en-US,,,0,white:custom_0db,providers/whisper_local:light,light,batch,SHE TAUGHT HER DAUGHTER THEN BY HER OWN AFFECTION FOR IT THAT LOVE FOR A COUNTRY WHERE THEY HAD BOTH BEEN HOSPITABLY RECEIVED AND WHERE A BRILLIANT FUTURE OPENED BEFORE THEM,"She taught her daughter that by her own affection for it, that loved her country where they had both been hospitable in the sea, and where a brilliant future opened for it.",0.3225806452,0.1398601399,1,10,31,20,143,,580.873962,0.05246652327,0.05249651713,0.05249651713,11.065,32.55,90.1,959.1484375,23.5,607,,0.772127479,True,7,False,0,False,,0,,artifacts/benchmark_runs/thesis_local_20260503T222647Z/metrics/traces/trace_5eb54745c2c149b9b684d60105c4171e.json,canonical
thesis_local_20260503T222647Z,6930-75918-0005,librispeech_test_clean_subset,,en-US,,,,none,providers/whisper_local:light,light,batch,THE COUNT HAD THROWN HIMSELF BACK ON HIS SEAT LEANING HIS SHOULDERS AGAINST THE PARTITION OF THE TENT AND REMAINED THUS HIS FACE BURIED IN HIS HANDS WITH HEAVING CHEST AND RESTLESS LIMBS,"The count had thrown himself back on his seat, leaning his shoulders against the partition of the tent and remained thus. His face buried in his hands with heaving chest and restless limbs.",0,0,0,0,33,0,154,,569.344538,0.04324466945,0.04326326277,0.04326326277,13.16,33.18333333,89.4,999.90625,28.5,606,,0.9185621354,True,9,True,0,False,,0,,artifacts/benchmark_runs/thesis_local_20260503T222647Z/metrics/traces/trace_4b4430b6543c4e1e8f1f0db6ffdbd0cc.json,canonical
thesis_local_20260503T222647Z,6930-75918-0005,librispeech_test_clean_subset,,en-US,,,20,white:custom_20db,providers/whisper_local:light,light,batch,THE COUNT HAD THROWN HIMSELF BACK ON HIS SEAT LEANING HIS SHOULDERS AGAINST THE PARTITION OF THE TENT AND REMAINED THUS HIS FACE BURIED IN HIS HANDS WITH HEAVING CHEST AND RESTLESS LIMBS,"The count had thrown himself back on his seat, leaning his shoulders against the partition of the tent and remained thus. His face buried in his hands, with heaving chest and restless limbs.",0,0,0,0,33,0,154,,556.831482,0.04228905661,0.04231242264,0.04231242264,13.16,32.25,89.4,999.90625,24,606,,0.9215967389,True,9,True,0,False,,0,,artifacts/benchmark_runs/thesis_local_20260503T222647Z/metrics/traces/trace_d1d35cb24fda4332baac8727fc01fb76.json,canonical
thesis_local_20260503T222647Z,6930-75918-0005,librispeech_test_clean_subset,,en-US,,,10,white:custom_10db,providers/whisper_local:light,light,batch,THE COUNT HAD THROWN HIMSELF BACK ON HIS SEAT LEANING HIS SHOULDERS AGAINST THE PARTITION OF THE TENT AND REMAINED THUS HIS FACE BURIED IN HIS HANDS WITH HEAVING CHEST AND RESTLESS LIMBS,"They count had thrown himself back on his seat, leaning his shoulders against the partition of the tent and remained thus. His face buried in his hands with heaving chest and restless limbs.",0.0303030303,0.006493506494,1,1,33,1,154,,576.760222,0.04379772774,0.04382676459,0.04382676459,13.16,33.75,89.4,970.34375,21.5,602,,0.880587017,True,8,False,0,False,,0,,artifacts/benchmark_runs/thesis_local_20260503T222647Z/metrics/traces/trace_d7e36a020d124a229278ad89bfdc5d8e.json,canonical
thesis_local_20260503T222647Z,6930-75918-0005,librispeech_test_clean_subset,,en-US,,,5,white:custom_5db,providers/whisper_local:light,light,batch,THE COUNT HAD THROWN HIMSELF BACK ON HIS SEAT LEANING HIS SHOULDERS AGAINST THE PARTITION OF THE TENT AND REMAINED THUS HIS FACE BURIED IN HIS HANDS WITH HEAVING CHEST AND RESTLESS LIMBS,"They count had to blow himself back on his scene, leaning his shoulders against the partition of the tent and remained thus. His face buried in his hands, with the heaving chest and restless limbs.",0.1515151515,0.07142857143,1,5,33,11,154,,604.881709,0.04593992204,0.0459636557,0.0459636557,13.16,36.44285714,91.3,965.1132812,33,605,,0.8227173383,True,8,False,0,False,,0,,artifacts/benchmark_runs/thesis_local_20260503T222647Z/metrics/traces/trace_9e3de38329284f1fa35f6274cb49f757.json,canonical
thesis_local_20260503T222647Z,6930-75918-0005,librispeech_test_clean_subset,,en-US,,,0,white:custom_0db,providers/whisper_local:light,light,batch,THE COUNT HAD THROWN HIMSELF BACK ON HIS SEAT LEANING HIS SHOULDERS AGAINST THE PARTITION OF THE TENT AND REMAINED THUS HIS FACE BURIED IN HIS HANDS WITH HEAVING CHEST AND RESTLESS LIMBS,"They count as the glow of himself back on his feet. They need his shoulders against the partition of the tent and remain thus. It's faith, buried in his hands with eating chest and restless legs.",0.3939393939,0.1818181818,1,13,33,28,154,,597.060999,0.04534404818,0.04536937682,0.04536937682,13.16,34.11666667,90.7,1000.898438,33.5,614,,0.7337866347,True,7,False,0,False,,0,,artifacts/benchmark_runs/thesis_local_20260503T222647Z/metrics/traces/trace_90bdb723d9c946f2b17d24da586cdaff.json,canonical
thesis_local_20260503T222647Z,6930-75918-0006,librispeech_test_clean_subset,,en-US,,,,none,providers/whisper_local:light,light,batch,THIS HAS INDEED BEEN A HARASSING DAY CONTINUED THE YOUNG MAN HIS EYES FIXED UPON HIS FRIEND,"This has indeed been a harassing day, continued the young man his eyes fixed upon his friend.",0,0,0,0,17,0,75,,499.994206,0.08542592855,0.08546909504,0.08546909504,5.85,33.02,88.1,985.9414062,25,614,,0.9149840846,True,9,True,0,False,,0,,artifacts/benchmark_runs/thesis_local_20260503T222647Z/metrics/traces/trace_0cc00c98fdac4d38a6243045a5978597.json,canonical
thesis_local_20260503T222647Z,6930-75918-0006,librispeech_test_clean_subset,,en-US,,,20,white:custom_20db,providers/whisper_local:light,light,batch,THIS HAS INDEED BEEN A HARASSING DAY CONTINUED THE YOUNG MAN HIS EYES FIXED UPON HIS FRIEND,"This has indeed been a harassing day, continued the young man, his eyes fixed upon his friend.",0,0,0,0,17,0,75,,482.989339,0.0825152159,0.08256228017,0.08256228017,5.85,35.12,86.2,951.265625,22,614,,0.9442658222,True,9,True,0,False,,0,,artifacts/benchmark_runs/thesis_local_20260503T222647Z/metrics/traces/trace_8fd9fe4e758e473eb2f52be297602478.json,canonical
thesis_local_20260503T222647Z,6930-75918-0006,librispeech_test_clean_subset,,en-US,,,10,white:custom_10db,providers/whisper_local:light,light,batch,THIS HAS INDEED BEEN A HARASSING DAY CONTINUED THE YOUNG MAN HIS EYES FIXED UPON HIS FRIEND,"This has indeed been a harassing day, continued the young man, his eyes fixed upon his friend.",0,0,0,0,17,0,75,,495.679358,0.08468824667,0.08473151419,0.08473151419,5.85,33.6,87.4,949.265625,28.5,620,,0.9507031217,True,9,True,0,False,,0,,artifacts/benchmark_runs/thesis_local_20260503T222647Z/metrics/traces/trace_37533da8673b4fa3a4449efbe912d9e5.json,canonical
thesis_local_20260503T222647Z,6930-75918-0006,librispeech_test_clean_subset,,en-US,,,5,white:custom_5db,providers/whisper_local:light,light,batch,THIS HAS INDEED BEEN A HARASSING DAY CONTINUED THE YOUNG MAN HIS EYES FIXED UPON HIS FRIEND,"This has indeed been a harassing day, continue to be a man whose eyes fixed upon his friend.",0.2941176471,0.1333333333,1,5,17,10,75,,501.236967,0.08563250769,0.08568153282,0.08568153282,5.85,34.52,86.8,968.9179688,30,618,,0.715550184,True,7,False,0,False,,0,,artifacts/benchmark_runs/thesis_local_20260503T222647Z/metrics/traces/trace_4719a89de4754fbb8d7692a7f5b136e1.json,canonical
